avion,daño recibido,cantidad de impactos,cantidad disparos,derribado,objetivo,cantidad de saltos
A10,504.95317100032287,7,44,True,False,14
A10,512.4091731731169,7,35,True,False,48
F15,0.0,0,0,False,True,127
F15,0.0,0,0,False,True,121
F15,188.0429700466467,1,16,True,False,35
F15,30.30193133936592,1,25,False,True,133
A10,240.19123918739353,2,72,False,True,120
F15,117.17458842983388,1,20,True,False,90
F15,212.85449451879694,2,25,True,False,152
A10,606.1500648112979,5,53,True,False,58
F15,0.0,0,2,False,True,87
F15,30.30193133936592,1,15,False,True,104
F15,0.0,0,2,False,True,87
F15,0.0,0,0,False,True,101
F15,218.34490138601262,2,13,True,False,85
F15,0.0,0,6,False,True,133
F15,178.50740648292174,1,30,True,False,88
A10,598.3213742431865,5,44,True,False,105
F15,0.0,0,6,False,True,134
A10,639.1559878066847,6,87,True,False,91
A10,33.66628971493773,1,54,False,True,112
A10,99.16622442428377,2,48,False,True,91
F15,0.0,0,20,False,True,149
A10,0.0,0,0,False,True,102
F15,120.82074430847433,1,3,True,False,52
A10,528.2440081096232,4,96,True,False,89
A10,544.7012065664875,5,76,True,False,81
A10,0.0,0,0,False,True,126
A10,489.78958417903743,6,58,True,False,91
A10,120.82074430847433,1,12,False,True,91
A10,506.9782633765372,7,57,True,False,76
F15,64.51570426789891,2,4,True,False,47
F15,221.70925976158443,2,23,True,False,48
F15,0.0,0,2,False,True,84
F15,0.0,0,42,False,True,119
A10,32.257852133949456,1,72,False,True,94
A10,123.75,1,48,False,True,127
A10,0.0,0,0,False,True,103
F15,0.0,0,6,False,True,105
F15,168.5091148494073,2,14,True,False,133
F15,83.52965281130037,1,5,True,False,59
F15,64.65023840104061,1,1,True,False,40
F15,58.47781418708797,2,16,False,True,113
A10,0.0,0,30,False,True,107
F15,49.62304894430048,2,28,False,True,101
A10,0.0,0,0,False,True,106
F15,30.30193133936592,1,27,False,True,95
A10,506.7418195270978,8,42,True,False,75
A10,489.0396917218578,6,39,True,False,71
F15,114.99502390112195,1,6,True,False,80
A10,0.0,0,0,False,True,100
F15,60.60386267873184,2,10,True,False,92
F15,152.9119027852205,1,4,True,False,68
A10,0.0,0,36,False,True,130
F15,0.0,0,4,False,True,100
A10,321.736426020125,5,105,False,True,141
F15,0.0,0,10,False,True,121
F15,24.81152447215024,1,14,False,True,98
F15,0.0,0,4,False,True,107
A10,559.6710225628241,4,36,True,False,77
F15,120.82074430847433,1,8,True,False,35
F15,171.43763135885206,1,6,True,False,69
A10,507.0221681515901,4,72,True,False,86
F15,0.0,0,32,False,True,83
F15,63.968221054303655,2,42,True,False,129
F15,0.0,0,10,False,True,97
F15,0.0,0,12,False,True,110
A10,564.1289101399401,3,9,True,False,93
A10,0.0,0,0,False,True,94
A10,363.2078899449532,3,48,False,True,122
A10,597.6378714326593,4,61,True,False,91
F15,191.25,1,33,True,False,101
A10,0.0,0,0,False,True,93
A10,0.0,0,60,False,True,92
A10,252.6932084476873,2,78,False,True,81
A10,637.421214619553,4,21,True,False,81
A10,0.0,0,0,False,True,112
F15,0.0,0,10,False,True,127
A10,309.22098270951494,3,48,False,True,119
F15,0.0,0,12,False,True,111
A10,0.0,0,12,False,True,99
F15,0.0,0,14,False,True,140
F15,171.865010758623,2,47,True,False,129
A10,501.61279427026193,6,80,True,False,53
A10,471.7014164560178,7,96,False,True,94
F15,0.0,0,4,False,True,112
A10,0.0,0,30,False,True,104
A10,635.987865329509,3,35,True,False,83
A10,226.85709476465118,3,47,False,True,104
F15,0.0,0,10,False,True,90
A10,275.1165321190631,5,70,False,True,126
F15,178.50740648292174,1,10,True,False,16
A10,445.927031929911,3,72,False,True,131
F15,0.0,0,26,False,True,105
A10,173.58538654943197,2,42,False,True,100
F15,204.22592567701975,1,9,True,False,90
F15,215.59382881991763,2,12,True,False,73
A10,562.7629162392893,8,99,True,False,100
A10,499.8359400932934,3,77,True,False,110
F15,152.9119027852205,1,4,True,False,48
A10,0.0,0,0,False,True,80
F15,138.56529334420281,1,6,True,False,108
F15,114.99502390112195,1,6,True,False,88
A10,0.0,0,6,False,True,124
A10,381.82633743799374,3,46,False,True,101
F15,203.69548349280151,2,7,True,False,40
A10,386.2291784976867,8,85,False,True,134
F15,0.0,0,4,False,True,93
F15,0.0,0,14,False,True,95
F15,114.08412712975868,2,21,True,False,93
F15,0.0,0,0,False,True,83
A10,507.6776956130951,6,83,True,False,105
A10,629.1266445214803,5,57,True,False,67
A10,616.1295401383608,4,41,True,False,101
A10,464.853947354773,5,89,False,True,125
F15,171.43763135885206,1,8,True,False,100
A10,0.0,0,0,False,True,108
F15,64.51570426789891,2,4,True,False,40
A10,529.3235806750367,5,102,True,False,129
A10,0.0,0,0,False,True,82
A10,455.87073377360275,5,118,False,True,88
A10,616.1295401383608,4,45,True,False,102
F15,123.01665075755966,1,5,True,False,55
A10,628.7661912502069,5,41,True,False,40
A10,0.0,0,0,False,True,116
F15,188.0429700466467,1,16,True,False,130
F15,0.0,0,14,False,True,112
A10,617.9287614174517,5,63,True,False,88
A10,33.66628971493773,1,54,False,True,117
A10,490.60404582359365,4,75,True,False,111
A10,0.0,0,36,False,True,93
F15,99.16622442428377,2,14,True,False,121
F15,0.0,0,18,False,True,134
F15,0.0,0,16,False,True,116
A10,296.60203730699163,3,54,False,True,108
A10,123.75,1,72,False,True,129
A10,0.0,0,0,False,True,112
F15,0.0,0,46,False,True,125
A10,0.0,0,0,False,True,131
F15,188.0429700466467,1,25,True,False,89
F15,0.0,0,16,False,True,105
A10,493.1740573789772,6,58,True,False,78
F15,30.30193133936592,1,25,False,True,91
A10,631.7601185348553,5,53,True,False,55
A10,0.0,0,12,False,True,115
F15,215.59382881991763,2,9,True,False,61
F15,184.0543840486206,1,24,True,False,73
A10,665.9281557348975,6,55,True,False,31
F15,188.0429700466467,1,14,True,False,101
F15,152.9119027852205,1,4,True,False,67
A10,0.0,0,12,False,True,106
F15,120.82074430847433,1,2,True,False,103
F15,0.0,0,0,False,True,104
A10,0.0,0,30,False,True,100
F15,0.0,0,0,False,True,92
F15,33.66628971493773,1,48,False,True,129
A10,0.0,0,0,False,True,105
A10,214.80909919907526,4,114,False,True,113
A10,647.246136688852,6,67,True,False,58
A10,544.7152111483413,4,33,True,False,54
F15,175.35676881654376,1,5,True,False,98
F15,0.0,0,0,False,True,107
A10,0.0,0,12,False,True,101
F15,89.91345581151617,3,18,True,False,29
A10,120.82074430847433,1,6,False,True,107
A10,0.0,0,0,False,True,111
F15,0.0,0,0,False,True,98
A10,0.0,0,0,False,True,81
F15,0.0,0,12,False,True,105
A10,176.6140209977081,3,48,False,True,95
A10,618.8997940873073,6,37,True,False,98
A10,0.0,0,42,False,True,109
A10,0.0,0,0,False,True,90
A10,123.75,1,30,False,True,89
F15,0.0,0,0,False,True,109
F15,218.34490138601262,2,27,True,False,72
F15,0.0,0,26,False,True,86
F15,0.0,0,12,False,True,108
A10,120.82074430847433,1,30,False,True,121
F15,0.0,0,10,False,True,105
A10,425.0281907166564,4,76,False,True,113
A10,0.0,0,0,False,True,115
F15,162.88887371034753,1,7,True,False,51
F15,32.257852133949456,1,12,False,True,128
A10,188.0429700466467,1,12,False,True,106
F15,0.0,0,2,False,True,93
F15,204.22592567701975,1,9,True,False,101
F15,0.0,0,2,False,True,85
F15,0.0,0,10,False,True,100
F15,34.51598602324316,1,22,False,True,98
F15,0.0,0,16,False,True,96
F15,93.22745140227298,2,22,True,False,59
F15,120.82074430847433,1,8,True,False,62
A10,612.7285888991541,6,39,True,False,64
A10,0.0,0,36,False,True,111
A10,496.7015103849474,6,52,True,False,71
A10,250.12122111055555,3,36,False,True,84
A10,657.9522937116351,7,49,True,False,26
F15,178.50740648292174,1,10,True,False,37
A10,540.6617703266426,4,30,True,False,70
A10,497.2122590702811,6,68,True,False,40
A10,120.82074430847433,1,12,False,True,81
A10,0.0,0,12,False,True,110
F15,0.0,0,16,False,True,90
A10,208.93881089783807,5,105,False,True,125
A10,224.1966334596184,2,12,False,True,127
A10,0.0,0,0,False,True,124
F15,0.0,0,0,False,True,110
F15,0.0,0,0,False,True,97
A10,0.0,0,18,False,True,93
F15,0.0,0,14,False,True,100
F15,123.75,1,6,True,False,72
F15,162.88887371034753,1,6,True,False,17
A10,34.51598602324316,1,102,False,True,123
F15,178.50740648292174,1,9,True,False,99
A10,234.34917685966775,2,36,False,True,87
A10,188.4002384010406,2,30,False,True,100
A10,0.0,0,12,False,True,103
F15,0.0,0,4,False,True,107
A10,188.0429700466467,1,12,False,True,108
F15,221.70925976158443,2,28,True,False,72
F15,0.0,0,4,False,True,87
A10,0.0,0,12,False,True,100
A10,0.0,0,12,False,True,94
A10,0.0,0,36,False,True,89
F15,34.80000000000001,1,40,False,True,109
F15,184.0543840486206,1,10,True,False,66
F15,224.91628971493773,2,17,True,False,33
F15,0.0,0,4,False,True,111
A10,87.37130794546562,3,84,False,True,128
A10,516.6822324209397,4,114,True,False,115
A10,240.92458842983388,2,66,False,True,132
A10,0.0,0,0,False,True,88
F15,0.0,0,12,False,True,105
F15,0.0,0,16,False,True,103
F15,123.01665075755966,1,6,True,False,81
F15,0.0,0,18,False,True,111
F15,0.0,0,18,False,True,94
F15,171.43763135885206,1,15,True,False,41
F15,171.43763135885206,1,8,True,False,33
A10,554.5933465762151,3,43,True,False,80
F15,65.10193133936593,2,8,True,False,64
F15,0.0,0,18,False,True,121
A10,146.61430275305236,2,48,False,True,98
F15,188.0429700466467,1,3,True,False,123
F15,175.35676881654376,1,7,True,False,101
F15,0.0,0,22,False,True,106
F15,0.0,0,14,False,True,102
A10,415.4926271529315,4,46,False,True,103
A10,376.0859400932934,2,12,False,True,97
A10,421.8896474106616,6,81,False,True,126
F15,0.0,0,16,False,True,93
A10,56.4107981195981,1,36,False,True,99
A10,495.7871655029246,3,20,True,False,86
A10,0.0,0,12,False,True,105
F15,117.17458842983388,1,14,True,False,84
A10,554.5933465762151,3,46,True,False,122
A10,311.7929700466467,2,78,False,True,105
A10,587.0011656928783,5,30,True,False,90
F15,0.0,0,30,False,True,108
A10,618.5615676305188,5,46,True,False,71
A10,0.0,0,0,False,True,142
A10,585.8722111915428,10,94,True,False,73
F15,0.0,0,4,False,True,84
A10,0.0,0,0,False,True,113
F15,32.257852133949456,1,12,False,True,132
A10,188.4002384010406,2,30,False,True,151
A10,624.0476290903741,7,70,True,False,103
F15,0.0,0,14,False,True,112
A10,0.0,0,0,False,True,123
F15,0.0,0,26,False,True,128
A10,628.8696882665138,7,83,True,False,85
A10,538.5206214080873,4,75,True,False,105
A10,564.1289101399401,3,42,True,False,110
F15,0.0,0,58,False,True,121
A10,464.1848872988098,5,46,False,True,88
F15,117.17458842983388,1,31,True,False,69
A10,631.1468327253785,5,54,True,False,109
A10,652.910648925134,8,120,True,False,71
A10,406.4982251243624,5,105,False,True,146
A10,0.0,0,0,False,True,100
F15,188.0429700466467,1,3,True,False,99
F15,0.0,0,2,False,True,111
F15,152.9119027852205,1,14,True,False,84
A10,0.0,0,60,False,True,112
A10,64.65023840104061,1,42,False,True,96
F15,0.0,0,0,False,True,100
A10,0.0,0,0,False,True,126
A10,437.48217381046527,5,77,False,True,81
A10,0.0,0,6,False,True,106
A10,609.0260040667938,5,59,True,False,64
