avion,daño recibido,cantidad de impactos,cantidad disparos,derribado,objetivo,cantidad de saltos
F15,216.8146298404804,1,10,True,True,94
F15,0,0,0,False,True,105
F15,0,0,2,False,True,83
F15,0,0,4,False,True,99
A10,0,0,6,False,True,97
A10,0,0,0,False,True,94
F15,0,0,0,False,True,105
F15,0,0,2,False,True,82
A10,0,0,0,False,True,133
F15,0,0,0,False,True,102
F15,423.4633132386191,2,8,True,True,89
F15,0,0,0,False,True,93
A10,72.11899257789395,1,18,False,True,103
F15,0,0,6,False,True,122
F15,0,0,0,False,True,100
A10,0,0,0,False,True,98
F15,0,0,0,False,True,126
F15,0,0,0,False,True,115
F15,0,0,0,False,True,95
F15,11830.31102478109,43,170,True,True,85
F15,0,0,2,False,True,90
A10,0,0,12,False,True,91
A10,0,0,0,False,True,104
A10,0,0,0,False,True,88
F15,107.45686237277914,1,18,True,True,102
A10,0,0,6,False,True,107
A10,0,0,0,False,True,83
F15,0,0,0,False,True,106
A10,0,0,0,False,True,81
F15,0,0,6,False,True,82
F15,229.29370982350747,2,46,True,True,132
F15,0,0,0,False,True,90
F15,0,0,0,False,True,91
A10,0,0,6,False,True,89
F15,0,0,2,False,True,120
A10,542.1103364510091,3,12,True,True,107
F15,54.618407679519294,1,3,False,True,97
A10,0,0,0,False,True,93
A10,1895.0955599990689,6,24,True,True,100
A10,0,0,6,False,True,104
A10,169.71987395246754,1,18,False,True,94
F15,0,0,2,False,True,100
A10,0,0,6,False,True,84
A10,0,0,6,False,True,104
F15,0,0,0,False,True,101
A10,0,0,0,False,True,103
A10,0,0,6,False,True,142
F15,0,0,2,False,True,101
A10,0,0,0,False,True,102
A10,2876.9635671209066,8,42,True,True,83
F15,0,0,0,False,True,98
A10,0,0,6,False,True,83
F15,0,0,0,False,True,101
F15,659.1900903305582,2,8,True,True,105
A10,152.9119027852205,1,29,False,True,104
F15,620.5449351501347,2,6,True,True,94
F15,0,0,0,False,True,95
F15,573.8759238967698,2,12,True,True,144
A10,1162.2588306709886,5,18,True,True,102
A10,1205.7997979411175,5,24,True,True,126
A10,0,0,0,False,True,116
A10,1124.5982907384953,4,24,True,True,104
F15,0,0,0,False,True,96
A10,1377.0700098380712,7,26,True,True,91
F15,0,0,0,False,True,102
F15,0,0,0,False,True,88
A10,0,0,0,False,True,95
A10,953.7590030487863,8,18,True,True,104
A10,0,0,0,False,True,108
A10,1110.934634969615,5,18,True,True,113
A10,255.18309527532307,3,24,False,True,104
F15,0,0,0,False,True,111
F15,0,0,0,False,True,97
F15,0,0,2,False,True,93
A10,0,0,0,False,True,133
A10,0,0,0,False,True,101
F15,0,0,0,False,True,109
A10,0,0,0,False,True,81
A10,1076.1032065007303,5,18,True,True,103
F15,336.7623208727739,1,8,True,True,106
A10,0,0,0,False,True,106
A10,0,0,6,False,True,101
A10,0,0,0,False,True,105
F15,0,0,0,False,True,105
A10,0,0,0,False,True,92
F15,0,0,0,False,True,128
A10,0,0,0,False,True,105
A10,0,0,6,False,True,86
A10,181.03785739442435,1,12,False,True,86
F15,0,0,0,False,True,92
A10,0,0,0,False,True,99
F15,137.93725652017338,1,6,True,True,97
A10,0,0,0,False,True,85
F15,0,0,0,False,True,100
A10,1875.6607457523207,5,36,True,True,122
A10,44.52541894984225,1,12,False,True,127
A10,324.78908287662125,2,18,False,True,104
A10,0,0,0,False,True,93
F15,0,0,0,False,True,131
A10,1556.8778040330044,11,49,True,True,106
A10,0,0,0,False,True,93
A10,0,0,0,False,True,94
F15,0,0,0,False,True,112
F15,0,0,0,False,True,100
A10,0,0,0,False,True,102
F15,0,0,0,False,True,94
F15,0,0,6,False,True,93
F15,0,0,2,False,True,95
A10,0,0,0,False,True,83
F15,44.720357498508804,1,6,False,True,105
F15,0,0,0,False,True,84
A10,1567.9261351549974,6,36,True,True,118
A10,0,0,18,False,True,125
F15,24546.498204721236,67,210,True,True,105
A10,0,0,6,False,True,96
F15,461.38803232602163,2,8,True,True,93
F15,0,0,0,False,True,105
F15,0,0,0,False,True,110
F15,0,0,0,False,True,94
F15,0,0,0,False,True,97
F15,0,0,0,False,True,80
A10,0,0,0,False,True,122
A10,117.93116901982995,2,6,False,True,93
F15,0,0,0,False,True,88
F15,0,0,4,False,True,111
F15,253.3578726656481,3,8,True,True,93
A10,0,0,0,False,True,113
F15,0,0,0,False,True,99
F15,60.22588322309059,1,16,True,True,100
A10,24546.01383019793,140,642,True,True,107
A10,0,0,0,False,True,105
A10,0,0,6,False,True,85
F15,0,0,4,False,True,85
F15,0,0,0,False,True,98
A10,0,0,0,False,True,92
F15,0,0,0,False,True,96
F15,0,0,0,False,True,99
A10,44.038920982262596,1,12,False,True,87
A10,0,0,0,False,True,97
A10,0,0,0,False,True,105
A10,0,0,0,False,True,112
F15,0,0,2,False,True,92
A10,0,0,0,False,True,99
A10,0,0,0,False,True,98
F15,1839.907472664895,10,98,True,True,130
A10,0,0,0,False,True,99
A10,0,0,0,False,True,87
F15,0,0,0,False,True,99
A10,0,0,18,False,True,102
A10,0,0,0,False,True,95
A10,0,0,0,False,True,105
F15,0,0,0,False,True,86
A10,0,0,0,False,True,106
A10,0,0,0,False,True,98
A10,0,0,0,False,True,86
F15,631.1243320129452,4,18,True,True,117
A10,1480.7526472920931,5,36,True,True,101
A10,0,0,6,False,True,84
A10,87.07699354639612,1,36,False,True,122
F15,1146.9424914060653,3,14,True,True,111
A10,0,0,0,False,True,93
F15,0,0,0,False,True,99
A10,0,0,0,False,True,109
A10,0,0,0,False,True,97
A10,178398.61295999918,334,654,True,True,109
F15,145.62898716878044,1,2,True,True,84
F15,0,0,0,False,True,104
A10,0,0,0,False,True,94
F15,0,0,2,False,True,102
A10,0,0,0,False,True,111
F15,239.07070948104752,2,16,True,True,110
A10,1402.4551699815336,6,18,True,True,127
F15,25107.818493244165,129,477,True,True,137
F15,0,0,0,False,True,92
F15,0,0,0,False,True,86
A10,0,0,6,False,True,96
A10,0,0,6,False,True,90
F15,773.5873689679047,3,14,True,True,109
A10,0,0,0,False,True,126
A10,0,0,0,False,True,100
F15,462.9546567150387,2,16,True,True,132
F15,0,0,0,False,True,83
